"id","nome","escopo","entregaveis","atividades","faturavel","contrato_id"
107,"[Suporte e Desenvolvimento] Prospecção Tecnológica (Item 42)","<p>Por evento/demanda.</p>","<p>1. Relat&oacute;rio de Prospec&ccedil;&atilde;o Tecnol&oacute;gica, contendo levantamento de tecnologias, produtos, padr&otilde;es, frameworks, linguagens, ferramentas ou solu&ccedil;&otilde;es emergentes com potencial de aplica&ccedil;&atilde;o no contexto da administra&ccedil;&atilde;o p&uacute;blica.<br />2. An&aacute;lise Comparativa de Tecnologias, com crit&eacute;rios como maturidade, ader&ecirc;ncia institucional, custo, modelo de licenciamento, comunidade de suporte, curva de aprendizado e requisitos de infraestrutura.<br />3. Sugest&atilde;o de Caminhos de Ado&ccedil;&atilde;o, quando aplic&aacute;vel, incluindo poss&iacute;veis provas de conceito (PoCs), fases piloto, capacita&ccedil;&atilde;o ou ajustes em arquitetura.</p>","<p>1. Pesquisa de Tecnologias Emergentes e Consolidadas, considerando fontes confi&aacute;veis (ex.: Gartner, Forrester, ThoughtWorks, OWASP, cons&oacute;rcios de TI p&uacute;blica, comunidade t&eacute;cnica).<br />2. An&aacute;lise de Casos de Uso no Setor P&uacute;blico ou Setor Correlato, identificando experi&ecirc;ncias pr&aacute;ticas de ado&ccedil;&atilde;o de tecnologias semelhantes.<br />3. Classifica&ccedil;&atilde;o das Tecnologias Identificadas, por tipo, n&iacute;vel de maturidade, aplicabilidade no curto, m&eacute;dio e longo prazo.<br />4. Reda&ccedil;&atilde;o T&eacute;cnica e Sistematiza&ccedil;&atilde;o das Informa&ccedil;&otilde;es, com clareza, objetividade e linguagem t&eacute;cnica acess&iacute;vel a diferentes perfis de leitores.<br />5. Apresenta&ccedil;&atilde;o T&eacute;cnica ou Executiva (quando solicitado), com exposi&ccedil;&atilde;o dos resultados da prospec&ccedil;&atilde;o e abertura para debate t&eacute;cnico ou institucional.</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias &agrave; realiza&ccedil;&atilde;o das atividades de prospec&ccedil;&atilde;o tecnol&oacute;gica &ndash; incluindo alinhamentos com equipes t&eacute;cnicas, representantes de neg&oacute;cio, parceiros institucionais ou gestores estrat&eacute;gicos &ndash; est&atilde;o integralmente compreendidas nos esfor&ccedil;os estimados para este servi&ccedil;o, n&atilde;o devendo ser objeto de faturamento separado.</p>",True,2
82,"[Design e UX] Prototipação de Funcionalidade (Item 45a)","<p>Por novo prot&oacute;tipo funcional, por funcionalidade.</p>","<p>1. Prot&oacute;tipos Funcionais de Telas ou Fluxos, desenvolvidos em ferramentas apropriadas (ex.: Figma, Adobe XD, Axure, Framer, InVision), com foco na simula&ccedil;&atilde;o da intera&ccedil;&atilde;o entre o usu&aacute;rio e o sistema.<br />2. Vers&otilde;es Naveg&aacute;veis dos Prot&oacute;tipos, possibilitando a simula&ccedil;&atilde;o de cliques, transi&ccedil;&otilde;es, valida&ccedil;&otilde;es b&aacute;sicas e experi&ecirc;ncias realistas da funcionalidade proposta.</p>","<p>1. Desenho e Estrutura&ccedil;&atilde;o da Navega&ccedil;&atilde;o, com defini&ccedil;&atilde;o dos principais fluxos, estados e intera&ccedil;&otilde;es esperadas entre as telas.<br />2. Constru&ccedil;&atilde;o do Prot&oacute;tipo com Fidelidade Visual Apropriada, podendo variar de prot&oacute;tipos m&eacute;dios a alta fidelidade, conforme maturidade do projeto e finalidade (ex.: valida&ccedil;&atilde;o, contrata&ccedil;&atilde;o, homologa&ccedil;&atilde;o).<br />3. Integra&ccedil;&atilde;o com Elementos Visuais Institucionais, como logotipos, paleta de cores, tipografia, &iacute;cones e padr&otilde;es estabelecidos no design system (se existente).</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias &agrave; execu&ccedil;&atilde;o das atividades de prototipa&ccedil;&atilde;o de funcionalidades &ndash; incluindo sess&otilde;es de alinhamento com usu&aacute;rios e revis&otilde;es t&eacute;cnicas &ndash; est&atilde;o integralmente previstas nos esfor&ccedil;os estimados para este servi&ccedil;o, n&atilde;o devendo ser objeto de faturamento separado.</p>",True,2
189,"[Design e UX] Prototipação de Funcionalidade (Item 45b)","<p>Por evento de altera&ccedil;&atilde;o em prot&oacute;tipo funcional existente.</p>","<p>1. Prot&oacute;tipos Funcionais de Telas ou Fluxos, desenvolvidos em ferramentas apropriadas (ex.: Figma, Adobe XD, Axure, Framer, InVision), com foco na simula&ccedil;&atilde;o da intera&ccedil;&atilde;o entre o usu&aacute;rio e o sistema.<br />2. Vers&otilde;es Naveg&aacute;veis dos Prot&oacute;tipos, possibilitando a simula&ccedil;&atilde;o de cliques, transi&ccedil;&otilde;es, valida&ccedil;&otilde;es b&aacute;sicas e experi&ecirc;ncias realistas da funcionalidade proposta.</p>","<p>1. Desenho e Estrutura&ccedil;&atilde;o da Navega&ccedil;&atilde;o, com defini&ccedil;&atilde;o dos principais fluxos, estados e intera&ccedil;&otilde;es esperadas entre as telas.<br />2. Constru&ccedil;&atilde;o do Prot&oacute;tipo com Fidelidade Visual Apropriada, podendo variar de prot&oacute;tipos m&eacute;dios a alta fidelidade, conforme maturidade do projeto e finalidade (ex.: valida&ccedil;&atilde;o, contrata&ccedil;&atilde;o, homologa&ccedil;&atilde;o).<br />3. Integra&ccedil;&atilde;o com Elementos Visuais Institucionais, como logotipos, paleta de cores, tipografia, &iacute;cones e padr&otilde;es estabelecidos no design system (se existente).</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias &agrave; execu&ccedil;&atilde;o das atividades de prototipa&ccedil;&atilde;o de funcionalidades &ndash; incluindo sess&otilde;es de alinhamento com usu&aacute;rios e revis&otilde;es t&eacute;cnicas &ndash; est&atilde;o integralmente previstas nos esfor&ccedil;os estimados para este servi&ccedil;o, n&atilde;o devendo ser objeto de faturamento separado.</p>",True,2
94,"[Design e UX] Elaboração de Imagem (Item 46)","<p>Por imagem.</p>","<p>1. Imagem Elaborada para Fins T&eacute;cnicos, Comunicacionais ou Operacionais, produzida conforme escopo definido (ex.: fluxogramas, diagramas, ilustra&ccedil;&otilde;es, infogr&aacute;ficos, mockups, &iacute;cones, banners ou artes explicativas).<br />2. Arquivo Final em Formato Edit&aacute;vel e Export&aacute;vel, conforme necessidade do uso (ex.: .SVG, .AI, .PSD, .FIG, .PNG, .JPG, .PDF).<br />3. Vers&otilde;es Adaptadas para Diferentes Canais, quando aplic&aacute;vel (ex.: impress&atilde;o, exibi&ccedil;&atilde;o em tela, publica&ccedil;&atilde;o em portais, integra&ccedil;&atilde;o com sistemas).</p>","<p>1. Defini&ccedil;&atilde;o do Estilo Visual e da Finalidade Comunicacional da Imagem, considerando p&uacute;blico-alvo, canal de entrega, identidade visual e grau de formalidade.<br />2. Produ&ccedil;&atilde;o da Imagem com Ferramentas Adequadas, como Figma, Illustrator, Photoshop, Canva, Draw.io, Lucidchart, PowerPoint (modo gr&aacute;fico), entre outras.<br />3. Aplica&ccedil;&atilde;o de Elementos Visuais Consistentes com Padr&otilde;es Institucionais, como paleta de cores, fontes, &iacute;cones e logotipos.</p>",True,2
190,"[Design e UX] Elaboração de Ícone (Item 70)","<p>Por &iacute;cone.</p>","<p>1. &Iacute;cone Digital Desenvolvido sob Demanda, representando graficamente uma funcionalidade, entidade, a&ccedil;&atilde;o ou conceito espec&iacute;fico no contexto de solu&ccedil;&otilde;es digitais ou materiais institucionais.<br />2. Arquivos do &Iacute;cone em Diversos Formatos e Tamanhos, incluindo vers&otilde;es vetoriais (ex.: SVG, AI) e rasterizadas (ex.: PNG, JPG), em resolu&ccedil;&otilde;es apropriadas para interfaces, impress&atilde;o e responsividade.</p>","<p>1. Desenho Vetorial ou Manual do &Iacute;cone, respeitando propor&ccedil;&otilde;es, harmonia, simplicidade e coer&ecirc;ncia com o sistema de &iacute;cones j&aacute; adotado.<br />2. Cria&ccedil;&atilde;o de Vers&otilde;es com Diferentes Aplicabilidades, como uso em bot&otilde;es, menus, apps mobile, portais web, manuais ou apresenta&ccedil;&otilde;es.</p>",True,2
95,"[Design e UX] Elaboração de Vídeos/Animações (Item 47a)","<p>Por minuto de v&iacute;deo contendo anima&ccedil;&otilde;es ou filmagens e narra&ccedil;&atilde;o/trilha sonora.</p>","<p>1. V&iacute;deo Finalizado, com roteiro aprovado, edi&ccedil;&atilde;o conclu&iacute;da, identidade visual aplicada e conte&uacute;do validado, entregue em formato digital apropriado (ex.: MP4, MOV, AVI, WebM).<br />2. Vers&otilde;es Adaptadas para Diferentes Canais, quando necess&aacute;rio (ex.: redes sociais, treinamentos internos, sistemas institucionais ou portais p&uacute;blicos).<br />3. Recursos Visuais e Audiovisuais Incorporados, como anima&ccedil;&otilde;es, transi&ccedil;&otilde;es, trilhas sonoras isentas de direitos autorais, legendas, locu&ccedil;&otilde;es e gr&aacute;ficos explicativos.</p>","<p>1. Produ&ccedil;&atilde;o de v&iacute;deo complexo - contendo anima&ccedil;&otilde;es, filmagens e narra&ccedil;&atilde;o/trilha sonora - com base nas especifica&ccedil;&otilde;es de formato e tamanho, elaborado a partir de fontes preexistentes livres de direitos autorais, ou de uso formalmente autorizado, ou por meio do design criativo.<br />2. Edi&ccedil;&atilde;o T&eacute;cnica do Material, com cortes, inser&ccedil;&atilde;o de legendas, efeitos visuais e sonoros, transi&ccedil;&otilde;es e identidade visual da institui&ccedil;&atilde;o.<br />3. Inser&ccedil;&atilde;o de Trilhas Sonoras, Locu&ccedil;&otilde;es e Elementos de Acessibilidade, como audiodescri&ccedil;&atilde;o ou legendas sincronizadas, quando requerido.</p>
<p>Aten&ccedil;&atilde;o: (i) v&iacute;deos de capturas de tela n&atilde;o ser&atilde;o consideradas como produto neste item de cat&aacute;logo.</p>",True,2
191,"[Design e UX] Elaboração de Vídeos/Animações (Item 47b)","<p>Por minuto de v&iacute;deo contendo apenas imagens, sons/m&uacute;sica de fundo e transi&ccedil;&otilde;es de quadros.</p>","<p>1. V&iacute;deo Finalizado, com roteiro aprovado, edi&ccedil;&atilde;o conclu&iacute;da, identidade visual aplicada e conte&uacute;do validado, entregue em formato digital apropriado (ex.: MP4, MOV, AVI, WebM).<br />2. Vers&otilde;es Adaptadas para Diferentes Canais, quando necess&aacute;rio (ex.: redes sociais, treinamentos internos, sistemas institucionais ou portais p&uacute;blicos).<br />3. Recursos Visuais e Audiovisuais Incorporados, como anima&ccedil;&otilde;es, transi&ccedil;&otilde;es, trilhas sonoras isentas de direitos autorais, legendas, locu&ccedil;&otilde;es e gr&aacute;ficos explicativos.</p>","<p>1. Produ&ccedil;&atilde;o de v&iacute;deo simples - contendo apenas imagens, sons de fundo e transi&ccedil;&otilde;es de quadros -, com base nas especifica&ccedil;&otilde;es de formato e tamanho, elaborado a partir de fontes preexistentes livres de direitos autorais, ou de uso formalmente autorizado, ou por meio do design criativo.<br />2. Edi&ccedil;&atilde;o T&eacute;cnica do Material, com cortes, inser&ccedil;&atilde;o de legendas, efeitos visuais e sonoros, transi&ccedil;&otilde;es e identidade visual da institui&ccedil;&atilde;o.</p>
<p>Aten&ccedil;&atilde;o: (i) v&iacute;deos de capturas de tela n&atilde;o ser&atilde;o consideradas como produto neste item de cat&aacute;logo.</p>",True,2
192,"[Arquitetura de Software] Criação/Alteração de Módulos de Customização de funcionalidades para plataformas de Integração API, Webservice e aplicações (Item 71)","<p>Por hora de Desenvolvimento.</p>","<p>1. M&oacute;dulo de Customiza&ccedil;&atilde;o Desenvolvido e Integrado, contendo as regras, fluxos ou comportamentos espec&iacute;ficos requeridos para determinado sistema ou cliente, encapsulados em componente reutiliz&aacute;vel e versionado.<br />2. C&oacute;digo-Fonte Documentado e Versionado, com estrutura modular clara, seguindo princ&iacute;pios de boas pr&aacute;ticas (ex.: SOLID, Clean Architecture, separa&ccedil;&atilde;o de responsabilidades).<br />3. Documenta&ccedil;&atilde;o T&eacute;cnica da Integra&ccedil;&atilde;o, contendo:<br />- Endpoints customizados (em APIs REST ou SOAP)<br />- Contratos de dados (JSON Schema, XML Schema, OpenAPI/Swagger)<br />- Eventos e mensagens trocadas (em integra&ccedil;&otilde;es baseadas em mensageria)<br />- Configura&ccedil;&otilde;es de seguran&ccedil;a (OAuth 2.0, JWT, certificados, etc.)</p>","<p>1. Implementa&ccedil;&atilde;o da L&oacute;gica de Neg&oacute;cio Customizada, com encapsulamento adequado e controle de depend&ecirc;ncias externas (via inje&ccedil;&atilde;o de depend&ecirc;ncia ou plugins).<br />2. Cria&ccedil;&atilde;o de Interfaces de Comunica&ccedil;&atilde;o (REST, SOAP, eventos, filas), conforme o padr&atilde;o tecnol&oacute;gico da institui&ccedil;&atilde;o.<br />3. Tratamento de Exce&ccedil;&otilde;es, Logs T&eacute;cnicos e Monitoramento, com integra&ccedil;&atilde;o a ferramentas de observabilidade (ex.: ELK, Prometheus, DataDog, etc.).</p>",True,2
193,"[Arquitetura de Software] Manutenções nos Módulos das Plataformas de Integração API (corretivas, evolutivas, adaptativas ou perfectivas) (Item 72)","<p>Por hora de an&aacute;lise explorat&oacute;ria de problemas em sistemas existentes e desenvovimento.</p>","<p>1. Relat&oacute;rio T&eacute;cnico de Manuten&ccedil;&atilde;o Realizada, contendo descri&ccedil;&atilde;o da demanda, tipo de manuten&ccedil;&atilde;o (corretiva, evolutiva, adaptativa ou perfectiva), impacto nos consumidores e justificativa t&eacute;cnica das altera&ccedil;&otilde;es.<br />2. Registro de Impacto sobre Contratos de API, como altera&ccedil;&otilde;es em par&acirc;metros, respostas, estrutura de mensagens ou versionamento de endpoints.<br />3. Hist&oacute;rico de Altera&ccedil;&otilde;es (Changelog), com versionamento sem&acirc;ntico (Semantic Versioning), vinculado ao sistema de gest&atilde;o de mudan&ccedil;as.<br />4. Documenta&ccedil;&atilde;o T&eacute;cnica Atualizada, com destaque para trechos impactados da integra&ccedil;&atilde;o, configura&ccedil;&otilde;es revisadas, depend&ecirc;ncias externas afetadas e instru&ccedil;&otilde;es de rollback (quando aplic&aacute;vel).</p>","<p>1. An&aacute;lise de Demanda de Manuten&ccedil;&atilde;o, identificando a natureza da solicita&ccedil;&atilde;o.<br />2. Avalia&ccedil;&atilde;o de Impacto e Planejamento da Interven&ccedil;&atilde;o, com revis&atilde;o de contratos de APIs, logs, m&eacute;tricas e depend&ecirc;ncias sist&ecirc;micas.<br />3. Modifica&ccedil;&otilde;es no C&oacute;digo-Fonte do M&oacute;dulo, mantendo padr&atilde;o arquitetural, boas pr&aacute;ticas (ex.: DRY, KISS, SOLID) e integra&ccedil;&atilde;o com a esteira de DevOps institucional.<br />4. Refatora&ccedil;&otilde;es Estruturais (quando perfectiva), como modulariza&ccedil;&atilde;o, remo&ccedil;&atilde;o de c&oacute;digo obsoleto, simplifica&ccedil;&atilde;o de depend&ecirc;ncias ou reorganiza&ccedil;&atilde;o de fluxos internos.<br />5. Ajustes em Configura&ccedil;&otilde;es T&eacute;cnicas, como vari&aacute;veis de ambiente, par&acirc;metros de autentica&ccedil;&atilde;o, pol&iacute;ticas de retry, seguran&ccedil;a (OAuth 2.0, certificados), entre outros.</p>",True,2
196,"[Arquitetura de Software] Re-publicação de APIs, Webservices ou Aplicações (Item 75)","<p>Por re-publica&ccedil;&atilde;o.</p>","<p>1. API, Webservice ou Aplica&ccedil;&atilde;o Republicada com Sucesso no ambiente de destino (produ&ccedil;&atilde;o, homologa&ccedil;&atilde;o, testes ou sandbox), com todos os recursos acess&iacute;veis e operacionais conforme esperado..<br />2. Evid&ecirc;ncias da Disponibiliza&ccedil;&atilde;o P&uacute;blica ou Interna, como print de console, logs de publica&ccedil;&atilde;o, resposta HTTP de teste e an&aacute;lise de logs do gateway/API manager.</p>","<p>1. Re-publica&ccedil;&atilde;o no Gateway ou Gerenciador de APIs/Webservices, como WSO2 ou solu&ccedil;&otilde;es institucionais customizadas.</p>",True,2
194,"[Arquitetura de Software] Instalação e configuração de pacotes, serviços ou aplicações (Item 73)","<p>Por hora de opera&ccedil;&atilde;o de instala&ccedil;&atilde;o/opera&ccedil;&atilde;o.</p>","<p>1. Software, Servi&ccedil;o ou Aplica&ccedil;&atilde;o Instalado e Funcional, conforme escopo definido, com valida&ccedil;&atilde;o t&eacute;cnica do funcionamento ap&oacute;s a instala&ccedil;&atilde;o.<br />2. Registro T&eacute;cnico da Instala&ccedil;&atilde;o, contendo vers&atilde;o instalada, origem do pacote, par&acirc;metros de instala&ccedil;&atilde;o, configura&ccedil;&otilde;es aplicadas, logs e observa&ccedil;&otilde;es relevantes.<br />3. Script ou Procedimento Automatizado de Instala&ccedil;&atilde;o (quando aplic&aacute;vel), com uso de ferramentas como Ansible, Shell Script, PowerShell, entre outras.<br />4. Configura&ccedil;&otilde;es T&eacute;cnicas Realizadas, com detalhes sobre arquivos .conf, vari&aacute;veis de ambiente, permiss&otilde;es, usu&aacute;rios e integra&ccedil;&otilde;es externas (ex.: banco de dados, mensageria, autentica&ccedil;&atilde;o).</p>","<p>1. Download e Valida&ccedil;&atilde;o do Pacote ou Reposit&oacute;rio, com verifica&ccedil;&atilde;o de integridade (hashes), origem segura e compatibilidade com o ambiente de destino.<br />2. Execu&ccedil;&atilde;o da Instala&ccedil;&atilde;o Manual ou Automatizada, conforme o tipo de solu&ccedil;&atilde;o (pacotes via APT, YUM, MSI, ZIP, Snap, RPM, via pip/npm/maven, cont&ecirc;ineres etc.).<br />3. Configura&ccedil;&atilde;o P&oacute;s-Instala&ccedil;&atilde;o, incluindo arquivos de par&acirc;metros, ajustes de rede, perfis de execu&ccedil;&atilde;o, certificados, tokens e integra&ccedil;&atilde;o com outros servi&ccedil;os.</p>",True,2
197,"[Arquitetura de Software] Criação/Alteração de Mediators para plataformas de Integração API, Webservice e aplicações (Item 76)","<p>Por hora no Desenvolvimento do Mediator.</p>","<p>1. Mediator Criado ou Modificado e Implantado na Plataforma de Integra&ccedil;&atilde;o, operando conforme o comportamento esperado (ex.: transforma&ccedil;&atilde;o, valida&ccedil;&atilde;o, roteamento ou enriquecimento de mensagens).<br />2. Script ou Artefato do Mediator, em formato compat&iacute;vel com a tecnologia da plataforma (ex.: XML, YAML, JavaScript, Groovy, XSLT, etc.), devidamente versionado e documentado.</p>","<p>1. An&aacute;lise T&eacute;cnica do Comportamento Esperado do Mediator, com base nos requisitos de neg&oacute;cio, modelo de integra&ccedil;&atilde;o atual e arquitetura da solu&ccedil;&atilde;o.<br />2. Desenho do Fluxo L&oacute;gico do Mediator, considerando opera&ccedil;&otilde;es como:<br />- Roteamento condicional<br />- Media&ccedil;&atilde;o de payload (transforma&ccedil;&atilde;o JSON &harr; XML)<br />- Enriquecimento de mensagens<br />- Autentica&ccedil;&atilde;o ou autoriza&ccedil;&atilde;o intermedi&aacute;ria<br />- Requisi&ccedil;&otilde;es ass&iacute;ncronas ou paralelas<br />3. Implementa&ccedil;&atilde;o da L&oacute;gica de Media&ccedil;&atilde;o, utilizando recursos da plataforma (ex.: WSO2 mediators, Apigee policies, Mulesoft processors, Azure policies, etc.).</p>",True,2
198,"[Arquitetura de Software] Liderança Técnica de Produto ou Solução de TI (Item 77)","<p>Por produto ou solu&ccedil;&atilde;o de TI, por semana de lideran&ccedil;a t&eacute;cnica</p>","<p>1. Apoio nas defini&ccedil;oes t&eacute;cnicas de arquitetura da solu&ccedil;&atilde;o ou produto de TI<br />2. Matriz de decis&atilde;o t&eacute;cnica &nbsp;da solu&ccedil;&atilde;o ou produto de TI<br />3. Registro de riscos e restri&ccedil;&otilde;es t&eacute;cnicas<br />4. Relat&oacute;rio t&eacute;cnico de valida&ccedil;&atilde;o da solu&ccedil;&atilde;o ou produto de TI<br />5. Hist&oacute;rico de vers&otilde;es da solu&ccedil;&atilde;o ou artefatos t&eacute;cnicos controlados da solu&ccedil;&atilde;o ou produto de TI<br />6. Checklist de crit&eacute;rios t&eacute;cnicos de aceite da solu&ccedil;&atilde;o ou produto de TI<br />7. An&aacute;lise de Impacto T&eacute;cnico de Mudan&ccedil;as a solu&ccedil;&atilde;o ou produto de TI<br />8. Ata ou Resumo de Reuni&atilde;o T&eacute;cnica com registro de decis&otilde;es</p>
<p>&nbsp;</p>","<p>1. Analisar demandas de neg&oacute;cio e traduzi-las em solu&ccedil;&otilde;es t&eacute;cnicas vi&aacute;veis, considerando padr&otilde;es arquiteturais, desempenho, escalabilidade e seguran&ccedil;a;<br />2. Propor e validar alternativas de implementa&ccedil;&atilde;o, com base em boas pr&aacute;ticas de desenvolvimento de software, ader&ecirc;ncia &agrave; estrat&eacute;gia da organiza&ccedil;&atilde;o e aos recursos dispon&iacute;veis;<br />3. Participar e apoiar reuni&otilde;es t&eacute;cnicas de defini&ccedil;&atilde;o de arquitetura e integra&ccedil;&atilde;o entre solu&ccedil;&otilde;es ou produtos de TI, promovendo alinhamento entre desenvolvedores, analistas e gestores;<br />4. Manter atualizados documentos t&eacute;cnicos de suporte &agrave; decis&atilde;o (matriz de decis&atilde;o, arquitetura, riscos e restri&ccedil;&otilde;es t&eacute;cnicas);<br />5. Acompanhar a execu&ccedil;&atilde;o t&eacute;cnica da solu&ccedil;&atilde;o ou produto de TI, prestando suporte t&eacute;cnico &agrave; equipe de desenvolvimento e garantindo conformidade com os padr&otilde;es estabelecidos;<br />6. Apoiar o processo de homologa&ccedil;&atilde;o t&eacute;cnica, construindo checklists de aceite e participando da valida&ccedil;&atilde;o dos crit&eacute;rios definidos para entrega da solu&ccedil;&atilde;o ou produto de TI<br />7. Registrar e comunicar riscos t&eacute;cnicos identificados durante o ciclo de vida da solu&ccedil;&atilde;o ou produto de TI, propondo a&ccedil;&otilde;es corretivas ou alternativas t&eacute;cnicas.</p>
<p>Aten&ccedil;&atilde;o: (i) As reuni&otilde;es necess&aacute;rias &agrave; execu&ccedil;&atilde;o deste servi&ccedil;o, incluindo alinhamentos com equipes t&eacute;cnicas, valida&ccedil;&atilde;o com &aacute;reas de neg&oacute;cio, homologa&ccedil;&atilde;o funcional ou revis&atilde;o de crit&eacute;rios t&eacute;cnicos, est&atilde;o integralmente contempladas nos esfor&ccedil;os estimados, n&atilde;o sendo pass&iacute;veis de faturamento separado.</p>",True,2
